,report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1753,2000,CA01900,"Los Angeles County, CA",986997.0,9401.0,111.0,248.0,7105.0,1937.0,12.0,952.49,11.25,25.13,719.86,196.25
1754,2000,CA01942,"Los Angeles, CA",3694820.0,50241.0,550.0,1459.0,32705.0,15527.0,12.0,1359.77,14.89,39.49,885.16,420.24
1756,2000,TNMPD00,"Memphis, TN",650100.0,9616.0,147.0,574.0,4808.0,4087.0,12.0,1479.16,22.61,88.29,739.58,628.67
1757,2000,AZ00717,"Mesa, AZ",396375.0,2393.0,15.0,120.0,1825.0,433.0,12.0,603.72,3.78,30.27,460.42,109.24
1758,2000,FL01300,"Miami-Dade County, FL",1204294.0,12604.0,101.0,726.0,8261.0,3516.0,12.0,1046.59,8.39,60.28,685.96,291.96
1759,2000,FL01306,"Miami, FL",362470.0,7877.0,66.0,118.0,4616.0,3077.0,12.0,2173.15,18.21,32.55,1273.48,848.9
1760,2000,WIMPD00,"Milwaukee, WI",596974.0,5711.0,122.0,303.0,2265.0,3021.0,12.0,956.66,20.44,50.76,379.41,506.05
1761,2000,MN02711,"Minneapolis, MN",382618.0,4404.0,50.0,422.0,1984.0,1948.0,12.0,1151.02,13.07,110.29,518.53,509.12
1762,2000,MD01604,"Montgomery County, MD",856042.0,1692.0,11.0,168.0,805.0,708.0,12.0,197.65,1.28,19.63,94.04,82.71
1763,2000,TN01901,"Nashville, TN",553168.0,8978.0,72.0,406.0,6250.0,2250.0,12.0,1623.02,13.02,73.4,1129.86,406.75
1764,2000,NY02900,"Nassau County, NY",1042131.0,1462.0,19.0,85.0,653.0,705.0,0.0,140.29,1.82,8.16,62.66,67.65
1765,2000,LANPD00,"New Orleans, LA",484674.0,5155.0,204.0,227.0,2303.0,2421.0,12.0,1063.6,42.09,46.84,475.16,499.51
1766,2000,NY03030,"New York City, NY",8008278.0,75692.0,673.0,1630.0,40831.0,32558.0,12.0,945.17,8.4,20.35,509.86,406.55
1767,2000,NJNPD00,"Newark, NJ",273546.0,4092.0,58.0,95.0,2016.0,1923.0,12.0,1495.91,21.2,34.73,736.99,702.99
1768,2000,CA00109,"Oakland, CA",399484.0,5038.0,80.0,320.0,2709.0,1929.0,12.0,1261.13,20.03,80.1,678.12,482.87
1769,2000,OK05506,"Oklahoma City, OK",506132.0,3951.0,38.0,388.0,2535.0,990.0,12.0,780.63,7.51,76.66,500.86,195.6
1770,2000,NB02802,"Omaha, NE",390007.0,3164.0,37.0,189.0,2063.0,875.0,12.0,811.27,9.49,48.46,528.96,224.35
1771,2000,FL04804,"Orlando, FL",185951.0,3926.0,21.0,141.0,2720.0,1044.0,12.0,2111.31,11.29,75.83,1462.75,561.44
1772,2000,PAPEP00,"Philadelphia, PA",1517550.0,22812.0,319.0,1021.0,11047.0,10425.0,12.0,1503.21,21.02,67.28,727.95,686.96
1773,2000,AZ00723,"Phoenix, AZ",1321045.0,9754.0,152.0,422.0,5417.0,3763.0,12.0,738.35,11.51,31.94,410.05,284.85
1774,2000,PAPPD00,"Pittsburgh, PA",341247.0,3267.0,37.0,128.0,1517.0,1585.0,12.0,957.37,10.84,37.51,444.55,464.47
1775,2000,OR02602,"Portland, OR",529121.0,5698.0,19.0,369.0,3864.0,1446.0,12.0,1076.88,3.59,69.74,730.27,273.28
1776,2000,MD01721,"Prince George's County, MD",680508.0,6503.0,67.0,198.0,3698.0,2540.0,12.0,955.61,9.85,29.1,543.42,373.25
1777,2000,NC09201,"Raleigh, NC",276093.0,2049.0,26.0,89.0,1165.0,769.0,12.0,742.14,9.42,32.24,421.96,278.53
1778,2000,CA03404,"Sacramento, CA",407018.0,3117.0,39.0,147.0,1519.0,1412.0,12.0,765.81,9.58,36.12,373.2,346.91
1779,2000,UT01803,"Salt Lake City, UT",181743.0,1301.0,10.0,137.0,578.0,576.0,12.0,715.85,5.5,75.38,318.03,316.93
1780,2000,TXSPD00,"San Antonio, TX",1144646.0,7908.0,85.0,456.0,5668.0,1699.0,12.0,690.87,7.43,39.84,495.17,148.43
1781,2000,CA03711,"San Diego, CA",1223400.0,7160.0,54.0,349.0,4980.0,1777.0,12.0,585.25,4.41,28.53,407.06,145.25
1782,2000,CA03801,"San Francisco, CA",776733.0,6499.0,59.0,229.0,2755.0,3456.0,12.0,836.71,7.6,29.48,354.69,444.94
1783,2000,CA04313,"San Jose, CA",894943.0,4928.0,19.0,337.0,3895.0,677.0,12.0,550.65,2.12,37.66,435.22,75.65
1784,2000,WASPD00,"Seattle, WA",563374.0,4333.0,36.0,181.0,2463.0,1653.0,12.0,769.12,6.39,32.13,437.19,293.41
1785,2000,MOSPD00,"St. Louis, MO",348189.0,7936.0,124.0,112.0,4476.0,3224.0,12.0,2279.22,35.61,32.17,1285.51,925.93
1786,2000,NY05101,"Suffolk County, NY",1270508.0,2393.0,25.0,100.0,1369.0,899.0,0.0,188.35,1.97,7.87,107.75,70.76
1787,2000,FL02902,"Tampa, FL",303447.0,6381.0,38.0,235.0,3925.0,2183.0,12.0,2102.84,12.52,77.44,1293.47,719.4
1788,2000,AZ01003,"Tucson, AZ",486699.0,4542.0,60.0,355.0,2683.0,1444.0,12.0,933.23,12.33,72.94,551.26,296.69
1789,2000,OK07205,"Tulsa, OK",393049.0,4411.0,33.0,242.0,3399.0,737.0,12.0,1122.25,8.4,61.57,864.78,187.51
1790,2000,VA12800,"Virginia Beach, VA",425257.0,943.0,11.0,101.0,380.0,451.0,12.0,221.75,2.59,23.75,89.36,106.05
1791,2000,DCMPD00,"Washington, DC",572059.0,8622.0,239.0,251.0,4579.0,3553.0,12.0,1507.19,41.78,43.88,800.44,621.09
1792,2000,KS08703,"Wichita, KS",344284.0,2081.0,31.0,176.0,1279.0,595.0,12.0,604.44,9.0,51.12,371.5,172.82
1794,2001,NM00101,"Albuquerque, NM",451098.0,5259.0,34.0,219.0,3396.0,1610.0,12.0,1165.82,7.54,48.55,752.83,356.91
1795,2001,TX22001,"Arlington, TX",340525.0,2129.0,15.0,145.0,1282.0,687.0,12.0,625.21,4.4,42.58,376.48,201.75
1796,2001,GAAPD00,"Atlanta, GA",426511.0,10807.0,143.0,367.0,5956.0,4341.0,12.0,2533.82,33.53,86.05,1396.45,1017.79
1797,2001,CO00101,"Aurora, CO",283876.0,1611.0,17.0,195.0,927.0,472.0,12.0,567.5,5.99,68.69,326.55,166.27
1798,2001,TX22701,"Austin, TX",671462.0,3181.0,26.0,274.0,1698.0,1183.0,12.0,473.74,3.87,40.81,252.88,176.18
1799,2001,MD00301,"Baltimore County, MD",765496.0,6542.0,31.0,233.0,4555.0,1723.0,12.0,854.61,4.05,30.44,595.04,225.08
1800,2001,MDBPD00,"Baltimore, MD",660826.0,14799.0,256.0,296.0,8500.0,5747.0,12.0,2239.47,38.74,44.79,1286.27,869.67
1801,2001,MA01301,"Boston, MA",591944.0,7361.0,65.0,361.0,4412.0,2523.0,12.0,1243.53,10.98,60.99,745.34,426.22
1802,2001,NY01401,"Buffalo, NY",293187.0,3709.0,64.0,229.0,1816.0,1600.0,12.0,1265.06,21.83,78.11,619.4,545.73
1803,2001,NC06001,"Charlotte, NC",636459.0,7775.0,66.0,293.0,4420.0,2996.0,12.0,1221.6,10.37,46.04,694.47,470.73
1804,2001,ILCPD00,"Chicago, IL",2910709.0,46608.0,666.0,1976.0,25533.0,18433.0,12.0,1601.26,22.88,67.89,877.21,633.28
1805,2001,OHCIP00,"Cincinnati, OH",331880.0,4007.0,56.0,323.0,1533.0,2095.0,12.0,1207.36,16.87,97.32,461.91,631.25
1806,2001,OHCLP00,"Cleveland, OH",479263.0,6424.0,77.0,624.0,2425.0,3298.0,12.0,1340.39,16.07,130.2,505.99,688.14
1807,2001,OHCOP00,"Columbus, OH",712748.0,6396.0,81.0,602.0,2349.0,3364.0,12.0,897.37,11.36,84.46,329.57,471.98
1808,2001,TXDPD00,"Dallas, TX",1215553.0,17776.0,240.0,660.0,8546.0,8330.0,12.0,1462.38,19.74,54.3,703.05,685.28
1809,2001,CODPD00,"Denver, CO",569653.0,3074.0,45.0,317.0,1462.0,1250.0,12.0,539.63,7.9,55.65,256.65,219.43
1810,2001,MI82349,"Detroit, MI",956283.0,20947.0,395.0,652.0,12804.0,7096.0,12.0,2190.46,41.31,68.18,1338.93,742.04
1811,2001,TX07102,"El Paso, TX",576453.0,4386.0,20.0,203.0,3388.0,775.0,12.0,760.86,3.47,35.22,587.73,134.44
1812,2001,VA02901,"Fairfax County, VA",948050.0,249.0,2.0,32.0,42.0,173.0,12.0,26.26,0.21,3.38,4.43,18.25
1813,2001,TX22012,"Fort Worth, TX",546828.0,3864.0,67.0,332.0,2076.0,1389.0,12.0,706.62,12.25,60.71,379.64,254.01
1814,2001,CA01005,"Fresno, CA",435600.0,4096.0,40.0,202.0,2492.0,1362.0,12.0,940.31,9.18,46.37,572.08,312.67
1815,2001,HI00200,"Honolulu, HI",885605.0,2453.0,20.0,293.0,1141.0,999.0,12.0,276.99,2.26,33.08,128.84,112.8
1816,2001,TXHPD00,"Houston, TX",1997965.0,23419.0,267.0,945.0,12286.0,9921.0,12.0,1172.14,13.36,47.3,614.93,496.56
1817,2001,INIPD00,"Indianapolis, IN",798251.0,7428.0,112.0,442.0,4087.0,2787.0,12.0,930.53,14.03,55.37,511.99,349.14
1818,2001,FL01602,"Jacksonville, FL",754679.0,7388.0,75.0,287.0,4831.0,2195.0,12.0,978.96,9.94,38.03,640.14,290.85
1819,2001,MOKPD00,"Kansas City, MO",444267.0,7081.0,103.0,319.0,4292.0,2367.0,12.0,1593.86,23.18,71.8,966.09,532.79
1820,2001,NV00201,"Las Vegas, NV",1117763.0,7549.0,133.0,447.0,3302.0,3667.0,12.0,675.37,11.9,39.99,295.41,328.07
1821,2001,CA01941,"Long Beach, CA",470099.0,3413.0,49.0,125.0,1822.0,1417.0,12.0,726.02,10.42,26.59,387.58,301.43
1822,2001,CA01900,"Los Angeles County, CA",1005891.0,7997.0,108.0,229.0,5750.0,1910.0,12.0,795.02,10.74,22.77,571.63,189.88
1823,2001,CA01942,"Los Angeles, CA",3763486.0,52243.0,588.0,1409.0,33080.0,17166.0,12.0,1388.15,15.62,37.44,878.97,456.12
1825,2001,TNMPD00,"Memphis, TN",655898.0,10906.0,159.0,489.0,5915.0,4343.0,12.0,1662.76,24.24,74.55,901.82,662.15
1826,2001,AZ00717,"Mesa, AZ",410026.0,2516.0,17.0,106.0,1941.0,452.0,12.0,613.62,4.15,25.85,473.38,110.24
1827,2001,FL01300,"Miami-Dade County, FL",1235499.0,12309.0,89.0,508.0,8452.0,3260.0,12.0,996.28,7.2,41.12,684.1,263.86
1828,2001,FL01306,"Miami, FL",371863.0,7210.0,66.0,118.0,4307.0,2719.0,12.0,1938.89,17.75,31.73,1158.22,731.18
1829,2001,WIMPD00,"Milwaukee, WI",601229.0,5463.0,127.0,295.0,2128.0,2913.0,12.0,908.64,21.12,49.07,353.94,484.51
1830,2001,MN02711,"Minneapolis, MN",386726.0,4101.0,43.0,399.0,1716.0,1943.0,12.0,1060.44,11.12,103.17,443.73,502.42
1831,2001,MD01604,"Montgomery County, MD",868758.0,1812.0,18.0,136.0,840.0,818.0,12.0,208.57,2.07,15.65,96.69,94.16
1832,2001,TN01901,"Nashville, TN",555059.0,9059.0,61.0,413.0,6081.0,2504.0,12.0,1632.08,10.99,74.41,1095.56,451.12
1833,2001,NY02900,"Nassau County, NY",1041508.0,1755.0,13.0,93.0,896.0,753.0,0.0,168.51,1.25,8.93,86.03,72.3
1834,2001,LANPD00,"New Orleans, LA",484289.0,5877.0,213.0,209.0,2677.0,2778.0,12.0,1213.53,43.98,43.16,552.77,573.62
1835,2001,NY03030,"New York City, NY",8023018.0,68173.0,629.0,1530.0,37812.0,28202.0,12.0,849.72,7.84,19.07,471.29,351.51
1836,2001,NJNPD00,"Newark, NJ",275823.0,3837.0,90.0,91.0,1819.0,1837.0,12.0,1391.11,32.63,32.99,659.48,666.01
1837,2001,CA00109,"Oakland, CA",406908.0,5330.0,84.0,295.0,2826.0,2125.0,12.0,1309.88,20.64,72.5,694.51,522.23
1838,2001,OK05506,"Oklahoma City, OK",507517.0,4183.0,45.0,405.0,2643.0,1090.0,12.0,824.21,8.87,79.8,520.77,214.77
1839,2001,NB02802,"Omaha, NE",390456.0,2708.0,25.0,157.0,1658.0,868.0,12.0,693.55,6.4,40.21,424.63,222.3
1840,2001,FL04804,"Orlando, FL",190769.0,3685.0,15.0,135.0,2449.0,1086.0,12.0,1931.66,7.86,70.77,1283.75,569.27
1841,2001,PAPEP00,"Philadelphia, PA",1518302.0,21404.0,309.0,1014.0,10477.0,9604.0,12.0,1409.73,20.35,66.79,690.05,632.55
1842,2001,AZ00723,"Phoenix, AZ",1366542.0,10532.0,209.0,400.0,5294.0,4629.0,12.0,770.7,15.29,29.27,387.4,338.74
1843,2001,PAPPD00,"Pittsburgh, PA",341414.0,2964.0,55.0,134.0,1391.0,1384.0,12.0,868.15,16.11,39.25,407.42,405.37
1844,2001,OR02602,"Portland, OR",537081.0,4556.0,21.0,305.0,2963.0,1267.0,12.0,848.29,3.91,56.79,551.69,235.9
1845,2001,MD01721,"Prince George's County, MD",690617.0,7202.0,106.0,213.0,3497.0,3386.0,12.0,1042.84,15.35,30.84,506.36,490.29
1846,2001,NC09201,"Raleigh, NC",280791.0,2187.0,10.0,91.0,1282.0,804.0,12.0,778.87,3.56,32.41,456.57,286.33
1847,2001,CA03404,"Sacramento, CA",414582.0,3309.0,40.0,169.0,1660.0,1440.0,12.0,798.15,9.65,40.76,400.4,347.34
1848,2001,UT01803,"Salt Lake City, UT",184723.0,1166.0,18.0,121.0,546.0,481.0,12.0,631.22,9.74,65.5,295.58,260.39
1849,2001,TXSPD00,"San Antonio, TX",1170622.0,9546.0,100.0,492.0,6808.0,2146.0,12.0,815.46,8.54,42.03,581.57,183.32
1850,2001,CA03711,"San Diego, CA",1246136.0,7405.0,50.0,342.0,5284.0,1729.0,12.0,594.24,4.01,27.44,424.03,138.75
1851,2001,CA03801,"San Francisco, CA",791168.0,6784.0,62.0,226.0,2688.0,3808.0,12.0,857.47,7.84,28.57,339.75,481.31
1852,2001,CA04313,"San Jose, CA",913513.0,5564.0,22.0,329.0,4501.0,712.0,12.0,609.08,2.41,36.01,492.71,77.94
1853,2001,WASPD00,"Seattle, WA",572345.0,4150.0,25.0,164.0,2367.0,1594.0,12.0,725.09,4.37,28.65,413.56,278.5
1854,2001,MOSPD00,"St. Louis, MO",350336.0,7664.0,148.0,120.0,4256.0,3140.0,12.0,2187.61,42.25,34.25,1214.83,896.28
1855,2001,NY05101,"Suffolk County, NY",1272846.0,2741.0,28.0,140.0,1613.0,960.0,0.0,215.34,2.2,11.0,126.72,75.42
1856,2001,FL02902,"Tampa, FL",311310.0,6616.0,34.0,212.0,4011.0,2359.0,12.0,2125.21,10.92,68.1,1288.43,757.77
1857,2001,AZ01003,"Tucson, AZ",503461.0,4823.0,42.0,321.0,2762.0,1698.0,12.0,957.97,8.34,63.76,548.6,337.27
1858,2001,OK07205,"Tulsa, OK",394125.0,4547.0,34.0,256.0,3481.0,776.0,12.0,1153.69,8.63,64.95,883.22,196.89
1859,2001,VA12800,"Virginia Beach, VA",431819.0,838.0,12.0,111.0,349.0,366.0,12.0,194.06,2.78,25.71,80.82,84.76
1860,2001,DCMPD00,"Washington, DC",571822.0,9192.0,231.0,181.0,5003.0,3777.0,12.0,1607.49,40.4,31.65,874.92,660.52
1861,2001,KS08703,"Wichita, KS",345081.0,2443.0,17.0,183.0,1501.0,742.0,12.0,707.95,4.93,53.03,434.97,215.02
1863,2002,NM00101,"Albuquerque, NM",457488.0,4889.0,51.0,293.0,3250.0,1295.0,12.0,1068.66,11.15,64.05,710.4,283.07
1864,2002,TX22001,"Arlington, TX",347789.0,2202.0,14.0,152.0,1242.0,794.0,12.0,633.14,4.03,43.7,357.11,228.3
1865,2002,GAAPD00,"Atlanta, GA",435494.0,9969.0,152.0,276.0,5373.0,4168.0,12.0,2289.12,34.9,63.38,1233.77,957.07
1866,2002,CO00101,"Aurora, CO",289584.0,1827.0,16.0,242.0,1023.0,546.0,12.0,630.91,5.53,83.57,353.27,188.55
1867,2002,TX22701,"Austin, TX",685784.0,3203.0,25.0,256.0,1748.0,1174.0,12.0,467.06,3.65,37.33,254.89,171.19
1868,2002,MD00301,"Baltimore County, MD",777313.0,6531.0,29.0,234.0,4568.0,1700.0,12.0,840.2,3.73,30.1,587.67,218.7
1869,2002,MDBPD00,"Baltimore, MD",671028.0,13789.0,253.0,178.0,8644.0,4714.0,12.0,2054.91,37.7,26.53,1288.17,702.5
1870,2002,MA01301,"Boston, MA",596444.0,6956.0,60.0,369.0,3994.0,2533.0,12.0,1166.25,10.06,61.87,669.64,424.68
1871,2002,NY01401,"Buffalo, NY",295441.0,3757.0,43.0,185.0,1902.0,1627.0,12.0,1271.66,14.55,62.62,643.78,550.7
1872,2002,NC06001,"Charlotte, NC",646864.0,7583.0,67.0,289.0,4334.0,2893.0,12.0,1172.27,10.36,44.68,670.0,447.23
1873,2002,ILCPD00,"Chicago, IL",2938299.0,45985.0,648.0,1963.0,24842.0,18532.0,12.0,1565.02,22.05,66.81,845.46,630.71
1874,2002,OHCIP00,"Cincinnati, OH",333273.0,4250.0,70.0,350.0,1437.0,2393.0,12.0,1275.23,21.0,105.02,431.18,718.03
1875,2002,OHCLP00,"Cleveland, OH",481274.0,6364.0,80.0,619.0,2402.0,3263.0,12.0,1322.32,16.62,128.62,499.09,677.99
1876,2002,OHCOP00,"Columbus, OH",715739.0,6499.0,81.0,673.0,2242.0,3503.0,12.0,908.01,11.32,94.03,313.24,489.42
1877,2002,TXDPD00,"Dallas, TX",1241481.0,17018.0,196.0,656.0,8125.0,8041.0,12.0,1370.78,15.79,52.84,654.46,647.69
1878,2002,CODPD00,"Denver, CO",581105.0,3104.0,51.0,321.0,1541.0,1191.0,12.0,534.15,8.78,55.24,265.18,204.95
1879,2002,MI82349,"Detroit, MI",961987.0,19940.0,402.0,708.0,12542.0,6288.0,12.0,2072.79,41.79,73.6,1303.76,653.65
1880,2002,TX07102,"El Paso, TX",588750.0,3892.0,14.0,221.0,3082.0,575.0,12.0,661.06,2.38,37.54,523.48,97.66
1881,2002,VA02901,"Fairfax County, VA",961999.0,480.0,8.0,41.0,130.0,301.0,12.0,49.9,0.83,4.26,13.51,31.29
1882,2002,TX22012,"Fort Worth, TX",558493.0,4243.0,53.0,321.0,2221.0,1648.0,12.0,759.72,9.49,57.48,397.68,295.08
1883,2002,CA01005,"Fresno, CA",443363.0,3780.0,42.0,158.0,2101.0,1479.0,12.0,852.57,9.47,35.64,473.88,333.59
1884,2002,HI00200,"Honolulu, HI",900433.0,2601.0,18.0,304.0,1207.0,1072.0,12.0,288.86,2.0,33.76,134.05,119.05
1885,2002,TXHPD00,"Houston, TX",2040583.0,24958.0,256.0,892.0,12598.0,11212.0,12.0,1223.08,12.55,43.71,617.37,549.45
1886,2002,INIPD00,"Indianapolis, IN",804034.0,7518.0,112.0,441.0,4028.0,2937.0,12.0,935.04,13.93,54.85,500.97,365.28
1887,2002,FL01602,"Jacksonville, FL",769253.0,7043.0,90.0,277.0,4660.0,2016.0,12.0,915.56,11.7,36.01,605.78,262.07
1888,2002,MOKPD00,"Kansas City, MO",447650.0,6054.0,83.0,300.0,3660.0,2011.0,12.0,1352.4,18.54,67.02,817.6,449.23
1889,2002,NV00201,"Las Vegas, NV",1153546.0,8981.0,137.0,494.0,4574.0,3776.0,12.0,778.56,11.88,42.82,396.52,327.34
1890,2002,CA01941,"Long Beach, CA",478478.0,3626.0,67.0,144.0,1910.0,1505.0,12.0,757.82,14.0,30.1,399.18,314.54
1891,2002,CA01900,"Los Angeles County, CA",1023813.0,8504.0,135.0,270.0,6181.0,1918.0,12.0,830.62,13.19,26.37,603.72,187.34
1892,2002,CA01942,"Los Angeles, CA",3830561.0,51695.0,654.0,1415.0,32429.0,17197.0,12.0,1349.54,17.07,36.94,846.59,448.94
1894,2002,TNMPD00,"Memphis, TN",662441.0,10416.0,149.0,517.0,5506.0,4244.0,12.0,1572.37,22.49,78.04,831.17,640.66
1895,2002,AZ00717,"Mesa, AZ",421547.0,2887.0,22.0,129.0,2146.0,590.0,12.0,684.86,5.22,30.6,509.08,139.96
1896,2002,FL01300,"Miami-Dade County, FL",1235648.0,11901.0,94.0,494.0,8115.0,3198.0,12.0,963.14,7.61,39.98,656.74,258.81
1897,2002,FL01306,"Miami, FL",379044.0,7228.0,65.0,96.0,4361.0,2706.0,12.0,1906.9,17.15,25.33,1150.53,713.9
1898,2002,WIMPD00,"Milwaukee, WI",605600.0,5782.0,111.0,326.0,2148.0,3197.0,12.0,954.76,18.33,53.83,354.69,527.91
1899,2002,MN02711,"Minneapolis, MN",390415.0,4123.0,47.0,362.0,1920.0,1794.0,12.0,1056.06,12.04,92.72,491.78,459.51
1900,2002,MD01604,"Montgomery County, MD",882167.0,1942.0,32.0,138.0,895.0,877.0,12.0,220.14,3.63,15.64,101.45,99.41
1901,2002,TN01901,"Nashville, TN",560596.0,8684.0,63.0,403.0,6138.0,2080.0,12.0,1549.07,11.24,71.89,1094.91,371.03
1902,2002,NY02900,"Nassau County, NY",1049510.0,1783.0,16.0,92.0,926.0,749.0,12.0,169.89,1.52,8.77,88.23,71.37
1903,2002,LANPD00,"New Orleans, LA",486157.0,4556.0,258.0,162.0,2142.0,1994.0,12.0,937.15,53.07,33.32,440.6,410.16
1904,2002,NY03030,"New York City, NY",8084693.0,63839.0,587.0,1689.0,34334.0,27229.0,12.0,789.63,7.26,20.89,424.68,336.8
1905,2002,NJNPD00,"Newark, NJ",279269.0,3193.0,65.0,88.0,1473.0,1567.0,12.0,1143.34,23.28,31.51,527.45,561.11
1906,2002,CA00109,"Oakland, CA",414161.0,5661.0,108.0,249.0,2852.0,2452.0,12.0,1366.86,26.08,60.12,688.62,592.04
1907,2002,OK05506,"Oklahoma City, OK",512448.0,4214.0,38.0,445.0,2562.0,1169.0,12.0,822.33,7.42,86.84,499.95,228.12
1908,2002,NB02802,"Omaha, NE",394090.0,2829.0,26.0,173.0,1632.0,998.0,12.0,717.86,6.6,43.9,414.12,253.24
1909,2002,FL04804,"Orlando, FL",194454.0,3619.0,15.0,121.0,2449.0,1034.0,12.0,1861.11,7.71,62.23,1259.42,531.75
1910,2002,PAPEP00,"Philadelphia, PA",1524226.0,20057.0,288.0,1035.0,9865.0,8869.0,12.0,1315.88,18.89,67.9,647.21,581.87
1911,2002,AZ00723,"Phoenix, AZ",1404938.0,10223.0,177.0,410.0,5561.0,4075.0,12.0,727.65,12.6,29.18,395.82,290.05
1912,2002,PAPPD00,"Pittsburgh, PA",342529.0,3794.0,47.0,148.0,1983.0,1616.0,12.0,1107.64,13.72,43.21,578.93,471.78
1913,2002,OR02602,"Portland, OR",544604.0,4512.0,20.0,354.0,2844.0,1294.0,12.0,828.49,3.67,65.0,522.21,237.6
1914,2002,MD01721,"Prince George's County, MD",701275.0,7430.0,128.0,224.0,3573.0,3505.0,12.0,1059.5,18.25,31.94,509.5,499.8
1915,2002,NC09201,"Raleigh, NC",285383.0,1966.0,19.0,106.0,1144.0,697.0,12.0,688.9,6.66,37.14,400.86,244.23
1916,2002,CA03404,"Sacramento, CA",421971.0,3547.0,47.0,185.0,1581.0,1734.0,12.0,840.58,11.14,43.84,374.67,410.93
1917,2002,UT01803,"Salt Lake City, UT",188504.0,1238.0,11.0,110.0,639.0,478.0,12.0,656.75,5.84,58.35,338.98,253.58
1918,2002,TXSPD00,"San Antonio, TX",1195592.0,9769.0,100.0,464.0,7091.0,2114.0,12.0,817.08,8.36,38.81,593.1,176.82
1919,2002,CA03711,"San Diego, CA",1268346.0,7193.0,47.0,330.0,5189.0,1627.0,12.0,567.12,3.71,26.02,409.12,128.28
1920,2002,CA03801,"San Francisco, CA",805269.0,6059.0,68.0,210.0,2573.0,3208.0,12.0,752.42,8.44,26.08,319.52,398.38
1921,2002,CA04313,"San Jose, CA",927821.0,4134.0,26.0,379.0,2902.0,827.0,12.0,445.56,2.8,40.85,312.78,89.13
1922,2002,WASPD00,"Seattle, WA",580089.0,4092.0,26.0,152.0,2338.0,1576.0,12.0,705.41,4.48,26.2,403.04,271.68
1923,2002,MOSPD00,"St. Louis, MO",353004.0,7499.0,111.0,136.0,4434.0,2818.0,12.0,2124.34,31.44,38.53,1256.08,798.29
1924,2002,NY05101,"Suffolk County, NY",1282631.0,2496.0,17.0,143.0,1429.0,907.0,12.0,194.6,1.33,11.15,111.41,70.71
1925,2002,FL02902,"Tampa, FL",317322.0,6289.0,37.0,204.0,3714.0,2334.0,12.0,1981.9,11.66,64.29,1170.42,735.53
1926,2002,AZ01003,"Tucson, AZ",517607.0,4709.0,47.0,338.0,2974.0,1350.0,12.0,909.76,9.08,65.3,574.57,260.82
1927,2002,OK07205,"Tulsa, OK",397953.0,4323.0,26.0,243.0,3153.0,901.0,12.0,1086.31,6.53,61.06,792.3,226.41
1928,2002,VA12800,"Virginia Beach, VA",438175.0,960.0,3.0,138.0,376.0,443.0,12.0,219.09,0.68,31.49,85.81,101.1
1929,2002,DCMPD00,"Washington, DC",570898.0,9109.0,262.0,262.0,4854.0,3731.0,12.0,1595.56,45.89,45.89,850.24,653.53
1930,2002,KS08703,"Wichita, KS",347801.0,2368.0,20.0,208.0,1344.0,796.0,12.0,680.85,5.75,59.8,386.43,228.87
1932,2003,NM00101,"Albuquerque, NM",468764.0,4439.0,51.0,263.0,3045.0,1080.0,12.0,946.96,10.88,56.1,649.58,230.39
1933,2003,TX22001,"Arlington, TX",355385.0,1863.0,9.0,167.0,1089.0,598.0,12.0,524.22,2.53,46.99,306.43,168.27
1934,2003,GAAPD00,"Atlanta, GA",431043.0,8490.0,148.0,281.0,4360.0,3701.0,12.0,1969.64,34.34,65.19,1011.5,858.62
1935,2003,CO00101,"Aurora, CO",288830.0,1700.0,18.0,227.0,883.0,572.0,12.0,588.58,6.23,78.59,305.72,198.04
1936,2003,TX22701,"Austin, TX",682319.0,3153.0,27.0,226.0,1649.0,1251.0,12.0,462.1,3.96,33.12,241.68,183.35
1937,2003,MD00301,"Baltimore County, MD",777463.0,6170.0,31.0,211.0,4319.0,1609.0,12.0,793.61,3.99,27.14,555.52,206.96
1938,2003,MDBPD00,"Baltimore, MD",644554.0,11183.0,270.0,204.0,6370.0,4339.0,12.0,1735.0,41.89,31.65,988.28,673.18
1939,2003,MA01301,"Boston, MA",589795.0,7173.0,39.0,262.0,4113.0,2759.0,12.0,1216.19,6.61,44.42,697.36,467.79
1940,2003,NY01401,"Buffalo, NY",288187.0,3924.0,65.0,206.0,1999.0,1654.0,12.0,1361.62,22.55,71.48,693.65,573.93
1941,2003,NC06001,"Charlotte, NC",668003.0,7194.0,66.0,306.0,4134.0,2688.0,12.0,1076.94,9.88,45.81,618.86,402.39
1942,2003,ILCPD00,"Chicago, IL",2898374.0,39483.0,598.0,1799.0,19784.0,17302.0,12.0,1362.25,20.63,62.07,682.59,596.96
1943,2003,OHCIP00,"Cincinnati, OH",324297.0,3656.0,72.0,319.0,1081.0,2184.0,12.0,1127.36,22.2,98.37,333.34,673.46
1944,2003,OHCLP00,"Cleveland, OH",468446.0,6200.0,73.0,646.0,2314.0,3167.0,12.0,1323.53,15.58,137.9,493.97,676.07
1945,2003,OHCOP00,"Columbus, OH",726151.0,6215.0,109.0,615.0,2159.0,3332.0,12.0,855.88,15.01,84.69,297.32,458.86
